label,series,platform,game,track,reason_keyword,file
ambiguous_other,Chrono,Satellaview,Radical Dreamers,The Girl Who Stole the Stars,,game_midi/Chrono_Satellaview_Radical Dreamers_The Girl Who Stole the Stars.mid
ambiguous_other,Donkey Kong,Arcade,Donkey Kong 3,Music from Donkey Kong 3,,game_midi/Donkey Kong_Arcade_Donkey Kong 3_Music from Donkey Kong 3.mid
ambiguous_other,Donkey Kong,Arcade,Donkey Kong Jr,Music from Donkey Kong Jr,,game_midi/Donkey Kong_Arcade_Donkey Kong Jr_Music from Donkey Kong Jr.mid
ambiguous_other,Donkey Kong,Arcade,Donkey Kong,Music from Donkey Kong,,game_midi/Donkey Kong_Arcade_Donkey Kong_Music from Donkey Kong.mid
ambiguous_other,Donkey Kong,Game Boy Advance,Donkey Kong Country 3,Treetop Tumble,,game_midi/Donkey Kong_Game Boy Advance_Donkey Kong Country 3_Treetop Tumble.mid
looping_gameplay_bgm,Donkey Kong,Game Boy Color,Donkey Kong Country,Forest Frenzy,forest,game_midi/Donkey Kong_Game Boy Color_Donkey Kong Country_Forest Frenzy.mid
ambiguous_other,Donkey Kong,Game Boy,Donkey Kong 94,Chase,,game_midi/Donkey Kong_Game Boy_Donkey Kong 94_Chase.mid
looping_gameplay_bgm,Donkey Kong,Game Boy,Donkey Kong 94,Showdown at the Tower,tower,game_midi/Donkey Kong_Game Boy_Donkey Kong 94_Showdown at the Tower.mid
looping_gameplay_bgm,Donkey Kong,Game Boy,Donkey Kong Land 2,Boss Battle,"attle!?, oss",game_midi/Donkey Kong_Game Boy_Donkey Kong Land 2_Boss Battle.mid
ambiguous_other,Donkey Kong,Game Boy,Donkey Kong Land 2,Title Screen,,game_midi/Donkey Kong_Game Boy_Donkey Kong Land 2_Title Screen.mid
ambiguous_other,Donkey Kong,Game Boy,Donkey Kong Land III,Bonus Time!,,game_midi/Donkey Kong_Game Boy_Donkey Kong Land III_Bonus Time!.mid
ambiguous_other,Donkey Kong,Game Boy,Donkey Kong Land III,Rockface Rumble,,game_midi/Donkey Kong_Game Boy_Donkey Kong Land III_Rockface Rumble.mid
looping_gameplay_bgm,Donkey Kong,Game Boy,Donkey Kong Land,Boss Battle,"attle!?, oss",game_midi/Donkey Kong_Game Boy_Donkey Kong Land_Boss Battle.mid
looping_gameplay_bgm,Donkey Kong,Game Boy,Donkey Kong Land,File Select,select,game_midi/Donkey Kong_Game Boy_Donkey Kong Land_File Select.mid
ambiguous_other,Donkey Kong,Game Boy,Donkey Kong Land,Kremlantis,,game_midi/Donkey Kong_Game Boy_Donkey Kong Land_Kremlantis.mid
ambiguous_other,Donkey Kong,Game Boy,Donkey Kong Land,Title Screen,,game_midi/Donkey Kong_Game Boy_Donkey Kong Land_Title Screen.mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Diddy Kong Racing,Ancient Lake,lake,game_midi/Donkey Kong_Nintendo 64_Diddy Kong Racing_Ancient Lake.mid
ambiguous_other,Donkey Kong,Nintendo 64,Diddy Kong Racing,Darkmoon Caverns,,game_midi/Donkey Kong_Nintendo 64_Diddy Kong Racing_Darkmoon Caverns.mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Diddy Kong Racing,Dino Domain,domain,game_midi/Donkey Kong_Nintendo 64_Diddy Kong Racing_Dino Domain.mid
ambiguous_other,Donkey Kong,Nintendo 64,Diddy Kong Racing,Fossil Canyon,,game_midi/Donkey Kong_Nintendo 64_Diddy Kong Racing_Fossil Canyon.mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Diddy Kong Racing,Frosty Village,village,game_midi/Donkey Kong_Nintendo 64_Diddy Kong Racing_Frosty Village.mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Diddy Kong Racing,Haunted Woods,woods,game_midi/Donkey Kong_Nintendo 64_Diddy Kong Racing_Haunted Woods.mid
ambiguous_likely_loop,Donkey Kong,Nintendo 64,Diddy Kong Racing,Lobby Theme,theme,game_midi/Donkey Kong_Nintendo 64_Diddy Kong Racing_Lobby Theme.mid
ambiguous_other,Donkey Kong,Nintendo 64,Diddy Kong Racing,Spaceport Alpha,,game_midi/Donkey Kong_Nintendo 64_Diddy Kong Racing_Spaceport Alpha.mid
ambiguous_likely_loop,Donkey Kong,Nintendo 64,Diddy Kong Racing,Title Theme,theme,game_midi/Donkey Kong_Nintendo 64_Diddy Kong Racing_Title Theme.mid
ambiguous_other,Donkey Kong,Nintendo 64,Diddy Kong Racing,Walrus Cove,,game_midi/Donkey Kong_Nintendo 64_Diddy Kong Racing_Walrus Cove.mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Angry Aztec (Barrel Course),course,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Angry Aztec (Barrel Course).mid
ambiguous_other,Donkey Kong,Nintendo 64,Donkey Kong 64,Angry Aztec (Caves),,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Angry Aztec (Caves).mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Angry Aztec (Temple),temple,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Angry Aztec (Temple).mid
ambiguous_other,Donkey Kong,Nintendo 64,Donkey Kong 64,Angry Aztec (Underground),,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Angry Aztec (Underground).mid
ambiguous_other,Donkey Kong,Nintendo 64,Donkey Kong 64,Angry Aztec,,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Angry Aztec.mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Army Dillo Battle,attle!?,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Army Dillo Battle.mid
ambiguous_other,Donkey Kong,Nintendo 64,Donkey Kong 64,Army Dillo Rematch,,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Army Dillo Rematch.mid
ambiguous_other,Donkey Kong,Nintendo 64,Donkey Kong 64,Baboon Balloon,,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Baboon Balloon.mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Banana Fairy Island,island,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Banana Fairy Island.mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Battle Arena,"attle!?, arena",game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Battle Arena.mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Before Boss,oss,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Before Boss.mid
ambiguous_other,Donkey Kong,Nintendo 64,Donkey Kong 64,Bonus Barrel,,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Bonus Barrel.mid
finite_song_or_cue,Donkey Kong,Nintendo 64,Donkey Kong 64,Boss Introduction,introduction,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Boss Introduction.mid
ambiguous_other,Donkey Kong,Nintendo 64,Donkey Kong 64,Candys Music Store,,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Candys Music Store.mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Crankys Lab,lab(oratory)?,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Crankys Lab.mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Creepy Castle (Ballroom),castle,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Creepy Castle (Ballroom).mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Creepy Castle (Barrel Course),"course, castle",game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Creepy Castle (Barrel Course).mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Creepy Castle (Caves),castle,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Creepy Castle (Caves).mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Creepy Castle (Dungeon 1),"castle, dungeon",game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Creepy Castle (Dungeon 1).mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Creepy Castle (Dungeon 2Library),"castle, dungeon",game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Creepy Castle (Dungeon 2Library).mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Creepy Castle (Dungeon 3),"castle, dungeon",game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Creepy Castle (Dungeon 3).mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Creepy Castle (Dungeon 4),"castle, dungeon",game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Creepy Castle (Dungeon 4).mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Creepy Castle (Greenhouse),castle,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Creepy Castle (Greenhouse).mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Creepy Castle (Mine Cart),"castle, mine",game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Creepy Castle (Mine Cart).mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Creepy Castle (Museum),castle,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Creepy Castle (Museum).mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Creepy Castle (Rubbish Bin),castle,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Creepy Castle (Rubbish Bin).mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Creepy Castle (Tree Trunk),castle,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Creepy Castle (Tree Trunk).mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Creepy Castle (Wind Tower),"castle, tower",game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Creepy Castle (Wind Tower).mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Creepy Castle,castle,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Creepy Castle.mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Crystal Caves (Barrel Course),course,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Crystal Caves (Barrel Course).mid
ambiguous_other,Donkey Kong,Nintendo 64,Donkey Kong 64,Crystal Caves (Board Game),,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Crystal Caves (Board Game).mid
ambiguous_other,Donkey Kong,Nintendo 64,Donkey Kong 64,Crystal Caves (Igloo),,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Crystal Caves (Igloo).mid
ambiguous_other,Donkey Kong,Nintendo 64,Donkey Kong 64,Crystal Caves (Indoors),,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Crystal Caves (Indoors).mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Crystal Caves (Rotating Room),room,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Crystal Caves (Rotating Room).mid
ambiguous_other,Donkey Kong,Nintendo 64,Donkey Kong 64,Crystal Caves,,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Crystal Caves.mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,DK Island Creepy Castle,"castle, island",game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_DK Island Creepy Castle.mid
ambiguous_other,Donkey Kong,Nintendo 64,Donkey Kong 64,DK Isle (Angry Aztec),,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_DK Isle (Angry Aztec).mid
ambiguous_other,Donkey Kong,Nintendo 64,Donkey Kong 64,DK Isle (Crystal Caves),,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_DK Isle (Crystal Caves).mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,DK Isle (Frantic Factory),factory,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_DK Isle (Frantic Factory).mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,DK Isle (Fungi Forest),forest,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_DK Isle (Fungi Forest).mid
ambiguous_other,Donkey Kong,Nintendo 64,Donkey Kong 64,DK Isle (Gloomy Galleon),,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_DK Isle (Gloomy Galleon).mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,DK Isle (Hideout Helm),hideout,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_DK Isle (Hideout Helm).mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,DK Isle (Jungle Japes),jungle,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_DK Isle (Jungle Japes).mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,DK Isle (Snides HQ),hq,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_DK Isle (Snides HQ).mid
ambiguous_other,Donkey Kong,Nintendo 64,Donkey Kong 64,DK Isle,,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_DK Isle.mid
ambiguous_other,Donkey Kong,Nintendo 64,Donkey Kong 64,DKs Treehouse,,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_DKs Treehouse.mid
ambiguous_other,Donkey Kong,Nintendo 64,Donkey Kong 64,Dogadon Rematch,,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Dogadon Rematch.mid
finite_song_or_cue,Donkey Kong,Nintendo 64,Donkey Kong 64,Ending,ending,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Ending.mid
ambiguous_likely_loop,Donkey Kong,Nintendo 64,Donkey Kong 64,Enguardes Theme,theme,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Enguardes Theme.mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Frantic Factory (Production Room),"factory, room",game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Frantic Factory (Production Room).mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Frantic Factory (Research and Development),factory,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Frantic Factory (Research and Development).mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Frantic Factory Car Race,"race, factory",game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Frantic Factory Car Race.mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Frantic Factory,factory,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Frantic Factory.mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Fungi Forest (Barrel Course),"course, forest",game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Fungi Forest (Barrel Course).mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Fungi Forest (Bonus Room),"forest, room",game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Fungi Forest (Bonus Room).mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Fungi Forest (Day),forest,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Fungi Forest (Day).mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Fungi Forest (Giant Mushroom),forest,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Fungi Forest (Giant Mushroom).mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Fungi Forest (Indoors 2),forest,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Fungi Forest (Indoors 2).mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Fungi Forest (Indoors),forest,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Fungi Forest (Indoors).mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Fungi Forest (Night),forest,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Fungi Forest (Night).mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Fungi Forest (Spider),forest,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Fungi Forest (Spider).mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Fungi Forest (Tree Trunk),forest,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Fungi Forest (Tree Trunk).mid
ambiguous_other,Donkey Kong,Nintendo 64,Donkey Kong 64,Funkys Armoury,,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Funkys Armoury.mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Gloomy Galleon (Barrel Course),course,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Gloomy Galleon (Barrel Course).mid
ambiguous_other,Donkey Kong,Nintendo 64,Donkey Kong 64,Gloomy Galleon (Caves),,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Gloomy Galleon (Caves).mid
ambiguous_other,Donkey Kong,Nintendo 64,Donkey Kong 64,Gloomy Galleon (Lighthouse-Submarine),,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Gloomy Galleon (Lighthouse-Submarine).mid
ambiguous_other,Donkey Kong,Nintendo 64,Donkey Kong 64,Gloomy Galleon (Mechanical Fish),,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Gloomy Galleon (Mechanical Fish).mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Gloomy Galleon (Mermaid Palace),palace,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Gloomy Galleon (Mermaid Palace).mid
ambiguous_other,Donkey Kong,Nintendo 64,Donkey Kong 64,Gloomy Galleon (Pearl Treasure),,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Gloomy Galleon (Pearl Treasure).mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Gloomy Galleon (Ship Ruins),"ruins, ship",game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Gloomy Galleon (Ship Ruins).mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Gloomy Galleon Boat Race,race,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Gloomy Galleon Boat Race.mid
ambiguous_other,Donkey Kong,Nintendo 64,Donkey Kong 64,Gloomy Galleon,,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Gloomy Galleon.mid
ambiguous_other,Donkey Kong,Nintendo 64,Donkey Kong 64,Happy K Lumsy,,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Happy K Lumsy.mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Hideout Helm (Bonus Barrel),hideout,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Hideout Helm (Bonus Barrel).mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Hideout Helm 2,hideout,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Hideout Helm 2.mid
ambiguous_other,Donkey Kong,Nintendo 64,Donkey Kong 64,Hunky Chunky,,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Hunky Chunky.mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Jungle Japes (Barrel Blast),jungle,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Jungle Japes (Barrel Blast).mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Jungle Japes (Caves),jungle,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Jungle Japes (Caves).mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Jungle Japes (Mine Cart),"jungle, mine",game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Jungle Japes (Mine Cart).mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Jungle Japes (Storm),jungle,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Jungle Japes (Storm).mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Jungle Japes (Underground),jungle,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Jungle Japes (Underground).mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Jungle Japes 2,jungle,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Jungle Japes 2.mid
ambiguous_other,Donkey Kong,Nintendo 64,Donkey Kong 64,K Lumsy,,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_K Lumsy.mid
finite_song_or_cue,Donkey Kong,Nintendo 64,Donkey Kong 64,K Rool Defeated,defeat(ed)?,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_K Rool Defeated.mid
ambiguous_other,Donkey Kong,Nintendo 64,Donkey Kong 64,K Rool Duel,,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_K Rool Duel.mid
finite_song_or_cue,Donkey Kong,Nintendo 64,Donkey Kong 64,K Rool Introduction,introduction,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_K Rool Introduction.mid
ambiguous_other,Donkey Kong,Nintendo 64,Donkey Kong 64,K Rool,,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_K Rool.mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,King Kut Out Battle,attle!?,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_King Kut Out Battle.mid
ambiguous_other,Donkey Kong,Nintendo 64,Donkey Kong 64,Krem Isle,,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Krem Isle.mid
looping_gameplay_bgm,Donkey Kong,Nintendo 64,Donkey Kong 64,Mad Jack Battle,attle!?,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Mad Jack Battle.mid
ambiguous_other,Donkey Kong,Nintendo 64,Donkey Kong 64,Mad Maze Maul,,game_midi/Donkey Kong_Nintendo 64_Donkey Kong 64_Mad Maze Maul.mid
